"","genomicsSampleID","soilMoisture","decimalLatitude","decimalLongitude","elevation","soilTemp","soilInWaterpH","soilInCaClpH","bin_oid","bin_id","site","site_ID","subplot","layer","quadrant","date","img_genome_id","bin_quality","bin_lineage","gtdb_taxonomy_lineage","domain","phylum","class","order","family","genus","bin_methods","created_by","date_added","bin_completeness","bin_contamination","average_coverage","total_number_of_bases","x5s_r_rna","x16s_r_rna","x23s_r_rna","t_rna_genes","gene_count","scaffold_count","gold_study_id","community","type"
"143","BONA_009-O-20230711",1.92566666666667,65.169192,-147.520277,429.6,7.93333333333333,4.0802723083904,3.49716744440257,"3300079394_s43","3300079394_s43","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","009","O",NA,"20230711",3300079394,"MQ","Bacteria","Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Bog-532","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Bog-532","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,63.08,3.54,NA,4089344,0,0,0,22,4379,681,"Gs0166454","Soil microbial communities","Soil"
"144","BONA_009-O-20230711",1.92566666666667,65.169192,-147.520277,429.6,7.93333333333333,4.0802723083904,3.49716744440257,"3300079394_s5","3300079394_s5","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","009","O",NA,"20230711",3300079394,"MQ","Bacteria; Bacteroidota","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; UBA10324","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","UBA10324",NA,"SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,95.04,7.97,NA,3248512,1,1,1,48,3266,309,"Gs0166454","Soil microbial communities","Soil"
"145","BONA_009-O-20230711",1.92566666666667,65.169192,-147.520277,429.6,7.93333333333333,4.0802723083904,3.49716744440257,"3300079394_s51","3300079394_s51","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","009","O",NA,"20230711",3300079394,"MQ","Bacteria; Bacteroidota","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,57.38,0.21,NA,2048714,0,0,0,18,2189,411,"Gs0166454","Soil microbial communities","Soil"
"146","BONA_009-O-20230711",1.92566666666667,65.169192,-147.520277,429.6,7.93333333333333,4.0802723083904,3.49716744440257,"3300079394_s54","3300079394_s54","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","009","O",NA,"20230711",3300079394,"MQ","Bacteria; Actinomycetota","Bacteria; Actinomycetota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-473","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","RAAP-2","Bog-473","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,70.03,9.2,NA,2919708,0,1,0,31,3231,600,"Gs0166454","Soil microbial communities","Soil"
"147","BONA_009-O-20230711",1.92566666666667,65.169192,-147.520277,429.6,7.93333333333333,4.0802723083904,3.49716744440257,"3300079394_s6","3300079394_s6","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","009","O",NA,"20230711",3300079394,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Acidisoma; Acidisoma sp. L85","Bacteria; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidisoma; Acidisoma sp009765865","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidisoma","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,90.38,0.84,NA,3162422,1,0,1,35,3167,244,"Gs0166454","Soil microbial communities","Soil"
"148","BONA_009-O-20230711",1.92566666666667,65.169192,-147.520277,429.6,7.93333333333333,4.0802723083904,3.49716744440257,"3300079394_s9","3300079394_s9","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","009","O",NA,"20230711",3300079394,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Terriglobia; Acidoferrales; UBA7541; Acidoferrum","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,50.73,2.37,NA,2522421,0,0,0,26,2418,240,"Gs0166454","Soil microbial communities","Soil"
"149","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s0","3300079306_s0","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Granulicella; Granulicella sp. L46","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Granulicella","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Granulicella","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,96.23,0.31,NA,4719846,1,0,1,50,4153,68,"Gs0166454","Soil microbial communities","Soil"
"150","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s1","3300079306_s1","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Bacteroidota","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,100,2.02,NA,4289531,1,0,1,39,3988,120,"Gs0166454","Soil microbial communities","Soil"
"151","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s10","3300079306_s10","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Verrucomicrobiota; Verrucomicrobiia; Limisphaerales; unclassified; Pedosphaera; Pedosphaera parvula","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Limisphaerales; UBA11358; UBA11358","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Limisphaerales","UBA11358","UBA11358","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,71.57,3.65,NA,1782054,0,1,0,41,1954,122,"Gs0166454","Soil microbial communities","Soil"
"152","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s110","3300079306_s110","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Actinomycetota","Bacteria; Actinomycetota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-756","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","RAAP-2","Bog-756","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,52.2,0.26,NA,1988777,0,0,0,25,2147,389,"Gs0166454","Soil microbial communities","Soil"
"153","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s126","3300079306_s126","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,51.23,8,NA,4253219,0,0,0,19,4869,912,"Gs0166454","Soil microbial communities","Soil"
"154","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s138","3300079306_s138","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; 13-2-20CM-66-19","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","13-2-20CM-66-19","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,52.31,1.41,NA,2884870,0,0,0,7,2950,626,"Gs0166454","Soil microbial communities","Soil"
"155","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s143","3300079306_s143","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; BOG-935","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","BOG-935","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,52.32,6.38,NA,2113406,1,2,1,14,2515,470,"Gs0166454","Soil microbial communities","Soil"
"156","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s158","3300079306_s158","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae","Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Galbitalea","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Microbacteriaceae","Galbitalea","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,51.52,8.46,NA,1818801,0,0,0,18,2103,413,"Gs0166454","Soil microbial communities","Soil"
"157","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s21","3300079306_s21","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Terriglobia; Acidoferrales; UBA7541; Acidoferrum","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,73.95,0.56,NA,3607029,0,1,1,35,3402,300,"Gs0166454","Soil microbial communities","Soil"
"158","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s24","3300079306_s24","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Acidisoma; Acidisoma sp. L85","Bacteria; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidisoma; Acidisoma sp009765865","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidisoma","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,93.86,2.17,NA,3245558,0,0,0,37,3294,295,"Gs0166454","Soil microbial communities","Soil"
"159","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s27","3300079306_s27","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,72.35,0.54,NA,3838942,0,0,0,30,3639,337,"Gs0166454","Soil microbial communities","Soil"
"160","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s28","3300079306_s28","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Terriglobia; Bryobacterales; Bryobacteraceae; Palsa-89","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","Palsa-89","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,59.37,1.74,NA,4108030,0,0,0,17,3984,507,"Gs0166454","Soil microbial communities","Soil"
"161","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s29","3300079306_s29","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","JAFAMB01","JAFAMB01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,76.43,4.11,NA,3650179,0,0,0,25,3615,400,"Gs0166454","Soil microbial communities","Soil"
"162","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s32","3300079306_s32","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria","Bacteria; FCPU426; Palsa-1180; Palsa-1180; Palsa-1180; Bog-1183","Bacteria","FCPU426","Palsa-1180","Palsa-1180","Palsa-1180","Bog-1183","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,78.12,1.36,NA,2437571,0,0,0,42,2573,321,"Gs0166454","Soil microbial communities","Soil"
"163","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s36","3300079306_s36","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Bog-1198","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,66.2,1.24,NA,2605681,0,0,0,18,2574,255,"Gs0166454","Soil microbial communities","Soil"
"164","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s39","3300079306_s39","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Verrucomicrobiota; Verrucomicrobiia; Limisphaerales; unclassified; Pedosphaera; Pedosphaera parvula","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Limisphaerales; UBA11358; UBA11358","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Limisphaerales","UBA11358","UBA11358","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,62.02,3.28,NA,2309360,0,1,0,23,2492,306,"Gs0166454","Soil microbial communities","Soil"
"165","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s42","3300079306_s42","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Chloroflexota; Ktedonobacteria; Ktedonobacterales; Dictyobacteraceae; Dictyobacter","Bacteria; Chloroflexota; Ktedonobacteria; Ktedonobacterales; Ktedonobacteraceae; Dictyobacter","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Dictyobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,65.98,1.57,NA,3950678,2,1,1,37,3964,679,"Gs0166454","Soil microbial communities","Soil"
"166","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s48","3300079306_s48","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; JAJPKK01","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","JAJPKK01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,77.84,1.61,NA,3761882,0,1,0,18,3907,506,"Gs0166454","Soil microbial communities","Soil"
"167","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s49","3300079306_s49","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,59.67,2.33,NA,1663146,1,0,1,30,1807,223,"Gs0166454","Soil microbial communities","Soil"
"168","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s50","3300079306_s50","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Actinomycetota","Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Bog-532","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Bog-532","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,87.39,2.42,NA,5630355,1,0,1,44,5913,784,"Gs0166454","Soil microbial communities","Soil"
"169","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s58","3300079306_s58","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Bog-1198","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,59.39,9.13,NA,2307815,0,0,0,5,2352,327,"Gs0166454","Soil microbial communities","Soil"
"170","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s6","3300079306_s6","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ",NA,"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Paraburkholderia","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,81.04,1.4,NA,5055790,1,0,0,32,4916,328,"Gs0166454","Soil microbial communities","Soil"
"171","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s68","3300079306_s68","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Bog-1198","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,55.63,3.61,NA,2145646,0,0,0,11,2189,264,"Gs0166454","Soil microbial communities","Soil"
"172","BONA_013-O-20230710",2.452,65.17688,-147.559452,540.5,7.93333333333333,3.96946819323353,3.42051429411683,"3300079306_s75","3300079306_s75","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","013","O",NA,"20230710",3300079306,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Beijerinckiaceae; Methylocapsa; Methylocapsa sp. S129","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Roseiarcus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,52.41,1.33,NA,2860544,0,1,0,24,3180,527,"Gs0166454","Soil microbial communities","Soil"
